titles,links,content,time,media
國際觀選團 最關注賄選話題,https://news.ltn.com.tw/news/politics/paper/553641,觀選團昨參訪英嘉配台南競選總部，賄選的提問最熱烈，民進黨台南市黨部主委蔡旺詮以雲林李進勇、蔡英文聯合競選總部在毫無證據下被檢調搜索，沒有道歉，等於間接抹黑候選人為例，向國際控訴國民黨動用國家機器打壓，這...,2012/1/12,Liberal Times
台灣大選 美議員要求華府中立,https://news.ltn.com.tw/news/politics/paper/553640,基金會舉辦的一場研討會中，國家策略研究中心主任桑德斯今天表示，北京應該早已考慮過民進黨主席蔡英文勝選的可能，更重要的是立委選舉結果如何？若國民黨仍是立院多數可以制衡民進黨，這種局面北京以前處理過。若是民...,2012/1/12,Liberal Times
台北大造勢 宋疾呼支持者歸隊,https://news.ltn.com.tw/news/politics/paper/553636,名，人民用身分證連署出來的候選人，希望人民跳脫藍、綠，找回當家作主的精神，不要再含淚投票。蔡英文應該再歷練幾年，「如果她有興趣，可以加入我的團隊，讓我調教她」，同時要讓還沒有準備好執政的國民黨，再重新想...,2012/1/12,Liberal Times
藍衝刺目標︰新北贏20萬 宜蘭輸2萬內,https://news.ltn.com.tw/news/politics/paper/553635,"，有其必要。
藍營人士指出，○八年大選，馬在新北市大贏近五十萬票；前年五都選舉，朱立倫與蔡英文差距縮小為十一萬餘票。新北市有三百餘萬選票，如何維持藍軍在新北市的優勢，將是總統大選的勝敗關鍵。藍軍在新北...",2012/1/12,Liberal Times
向選民召喚 馬︰我做得好好的 幹嘛換,https://news.ltn.com.tw/news/politics/paper/553634,〔記者彭顯鈞、游明金、吳亮儀、陳慧萍／綜合報導〕國民黨總統候選人馬英九昨加強批判蔡英文的火力，左批蔡英文的台灣共識，「不知是什麼碗糕」，右轟蔡提出的大聯合政府，「不是好的辦法」。馬說，蔡沒準備好...,2012/1/12,Liberal Times
「大聯合」擊破「馬怪獸」,https://news.ltn.com.tw/news/opinion/paper/553618,馬英九為何氣急敗壞反對蔡英文所提「大聯合政府」？國民黨為何聽到「大聯合政府」就跳腳怒罵？原因很簡單，就是「大聯合政府」理念，揭穿國民黨馬集團「整碗捧去」的貪婪，擊破馬的清廉假象，露出「馬天下」權錢通吃的...,2012/1/12,Liberal Times
投123護台灣 游錫（方方土）籲宜蘭大團結,https://news.ltn.com.tw/news/local/paper/553612,"才能再有大建設。
賄選頻傳 盼檢調加強查賄
陳歐珀呼籲換總統、換立委，懇請鄉親票投一號蔡英文、二號陳歐珀、三號政黨票「民進黨」，當選後會力挺游錫（方方土）爭取立法院長，和縣府密切合作，為鄉親謀福利。...",2012/1/12,Liberal Times
陳滄江許願︰小英得票5000 從太武山腳跪爬攻頂,https://news.ltn.com.tw/news/local/paper/553611,"得好是應該的，做不好也要檢討，希望鄉親能給長期為金門鄉親打拚的本土民進黨一個支持的動力，給蔡英文一張選票，就是給本土民進黨的一個鼓勵。
二○○八年總統選舉，民進黨在金門拿下歷屆最高的一千七百一十票；去...",2012/1/12,Liberal Times
最後衝刺／英嘉分進合擊 苗栗聲聲催票,https://news.ltn.com.tw/news/local/paper/553608,張勳騰、何宗翰／苗栗報導〕總統、立委選舉，進入倒數四十八小時決戰，民進黨總統、副總統候選人蔡英文、蘇嘉全，昨天先後在山線、海線率領車隊掃街，分進合擊衝選票，並輔選黨籍立委候選人楊長鎮、杜文卿；國民黨籍立...,2012/1/12,Liberal Times
小英帶領掃街 張學舜、彭紹瑾衝票,https://news.ltn.com.tw/news/local/paper/553605,〔記者蔡孟尚、廖雪茹、王錦義／新竹報導〕選戰倒數，民進黨總統候選人蔡英文昨天下午帶領新竹市黨籍立委候選人張學舜，以車隊掃街新竹市，隨後轉往新竹縣與候選人彭紹瑾舉辦聯合造勢大會，所到之處支持者熱情破表，為...,2012/1/12,Liberal Times
英嘉強催票 連兩天分進合擊,https://news.ltn.com.tw/news/local/paper/553603,"百五十萬公民人數的大票倉，選前最後決戰關鍵，藍綠陣營全力拚場衝刺。民進黨總統、副總統候選人蔡英文、蘇嘉全要一連兩天到桃園全力催票，訴求「改變台灣，決戰桃園」。
蔡英文今天上午十點卅分先抵達二選...",2012/1/12,Liberal Times
選戰倒數 催票部隊上火線,https://news.ltn.com.tw/news/local/paper/553588,"碰到意見不同的民眾，也會耐心傾聽對方心聲再回應，不和對方起衝突，大家都希望努力催出選票，讓蔡英文、何欣純順利當選。
第二選區無黨團結聯盟候選人顏清標有支電話催票部隊，他本人除了掃街拜票，有空檔也不時拿...",2012/1/12,Liberal Times
還沒嫁尪…來賓失言 陳以真道歉,https://news.ltn.com.tw/news/local/paper/553577,"開道歉。
她說，單身與否跟能力無關，藍綠陣營都有許多優秀的女性政治人物，民進黨總統候選人蔡英文也是傑出單身女性，能力和婚姻狀況一點關係也沒有。
黃貞瑜批：是馬讓年輕人懼婚
黃貞瑜說，馬政府執政讓經...",2012/1/12,Liberal Times
護台灣 海外同鄉挺李俊俋,https://news.ltn.com.tw/news/local/paper/553575,"在選前衝刺階段，特地到嘉市力挺李俊俋，寄望贏回民主聖地。助選團成員人手一支造勢旗幟，高喊「蔡英文凍蒜！」「李俊俋凍蒜！」營造勝選氣勢。 
莊和子說，她很高興回來故鄉嘉義，看到很多昔日戰友，呼籲鄉親這次...",2012/1/12,Liberal Times
總統大選》蔡推「大聯合政府」　給人民幸福,https://news.ltn.com.tw/news/politics/breakingnews/591612,〔即時新聞／綜合報導〕針對國親兩黨對於「大聯合政府」的批評，綠營總統候選人蔡英文，晚間在高雄的造勢場合上解釋，「『大聯合政府』是把社會上的人才都找來，不論立場，讓他們可以發揮專業的能量，造福台灣人民，...,2012/1/11 22:43,Liberal Times
總統大選》宋楚瑜晚會　陳萬水現身拉抬聲勢,https://news.ltn.com.tw/news/politics/breakingnews/591611,楚瑜上台後，「凍蒜」聲更是不絕於耳，氣氛熱烈，宋楚瑜在造勢場合中，猛批力挺民進黨總統候選人蔡英文的中研院前院長李遠哲，抨擊李遠哲「欠台灣人一個公道」；同時回應國民黨榮譽主席連戰「以大局為重」說，宋楚瑜表...,2012/1/11 22:36,Liberal Times
馬英九晚間基隆掃街　遭嗆下台,https://news.ltn.com.tw/news/politics/breakingnews/591548,"／基隆報導〕國民黨總統候選人馬英九晚間在基隆廟口商圈附近掃街拜票，民眾嗆「馬英九下台」、「蔡英文當選」。
　
　馬英九晚間六點左右到基隆掃街，先到慶安宮上香，沿路與民眾握手拜票，經仁愛市場到廟口夜市...",2012/1/11 20:09,Liberal Times
總統大選》小英高雄選情熱　擠爆造勢現場,https://news.ltn.com.tw/news/politics/breakingnews/591538,"〔即時新聞／綜合報導〕民進黨總統候選人蔡英文，晚間在高雄市舉辦「愛出來‧拼未來-公平正義 改變台灣」晚會，現場支持群眾擠爆，好久不見的黨內大老張俊雄也出面站台，呼籲選民力挺蔡英文。

　張俊...",2012/1/11 19:52,Liberal Times
總統大選》藍選得辛苦　宋批馬搞壞黨內氣氛,https://news.ltn.com.tw/news/politics/breakingnews/591494,綜合報導〕親民黨總統候選人今天舉行國際記者會，針對「大聯合政府」作出回應，依舊強調他不會與蔡英文組聯合政府。過程中他也批評馬英九，「缺乏氣度、高度，連黨內都做不好，藍營大老不僅輔選力度不夠，過程也不高興...,2012/1/11 18:23,Liberal Times
總統大選》台商頻受害　黃昆輝批馬軟弱,https://news.ltn.com.tw/news/politics/breakingnews/591478,〔即時新聞／綜合報導〕台聯主席黃昆輝昨天才透露藍營害怕前總統李登輝替蔡英文站台，顯示「國民黨選情差」；今天又舉行記者會痛批，「台商選前跳出來挺國民黨總統候選人馬英九，只因大部分台商寄人籬下，不得不聽中國...,2012/1/11 18:00,Liberal Times
總統選舉》李登輝登報力挺　小英感謝,https://news.ltn.com.tw/news/politics/breakingnews/591286,"〔即時新聞／綜合報導〕大選倒數3天，前總統李登輝今天刊登廣告力挺民進黨總統候選人蔡英文，蔡英文今天上午到苗栗縣掃街拜票時表示，她非常感謝，選舉的過程中，很多人站出來相挺、來支持都非常感謝。
...",2012/1/11 12:11,Liberal Times
總統大選》登廣告力挺小英　李登輝親筆撰文,https://news.ltn.com.tw/news/politics/breakingnews/591213,"登輝今天在自由時報等7家報紙，以親筆信刊登廣告「給台灣一個機會」，支持民主進步黨總統候選人蔡英文，呼籲選民給台灣一個機會，也給自己一個機會。

「給台灣一個機會」半版廣告，今天在自由、蘋果、聯合、中...",2012/1/11 9:49,Liberal Times
總統大選》投票倒數　網友kuso海報令人噴飯,https://news.ltn.com.tw/news/politics/breakingnews/591206,美國正義聯盟」海報中，網友諷刺馬英九曾拿美國護照，且女兒是美國公民，當然就是「美國隊長」；蔡英文化身成為史嘉蕾喬韓森（Scarlett Johansson）在《鋼鐵人2》裡飾演女間諜「黑寡婦」；宋楚瑜則...,2012/1/11 9:25,Liberal Times
英嘉南市贏26萬票 賴清德有信心,https://news.ltn.com.tw/news/local/paper/553489,選團一行人，昨天下午到立委候選人許添財東區競選總部了解此次大選選情。許添財表示，整體來說，蔡英文選情形勢大好，對勝選有信心；市長賴清德深具信心地說，最近台南幾場造勢活動人數都破紀錄，蔡英文在南市...,2012/1/11,Liberal Times
小英姊妹會上菜 喚遊子返鄉,https://news.ltn.com.tw/news/local/paper/553488,"導〕小英姊妹會南市總會長賴美惠邀姊妹料理家常好菜，呼喚出外遊子返鄉吃媽媽的菜，順道投票支持蔡英文與在地民進黨提名立委候選人。
賴美惠昨日與多位議員準備好幾道家常菜召開記者會，呼籲遊子及首投族記得「一月...",2012/1/11,Liberal Times
《觀察筆記》客家之戰,https://news.ltn.com.tw/news/local/paper/553486,"客家妹可以贏得台灣女人第一戰嗎？
關鍵就是蔡英文打出的客家妹招牌，在充滿多樣族群風貌的台灣，她身上客家、河洛、排灣的血液，正是目前社會活潑的最主要元素。
縱使客語說得不好，血緣印記也無法據此否定，所...",2012/1/11,Liberal Times
小英今晚造勢 四大天王助講,https://news.ltn.com.tw/news/local/paper/553483,〔記者黃良傑、羅欣貞、李立法、蔡宗憲／綜合報導〕選戰倒數七十二小時，民進黨總統候選人蔡英文今晚六點在屏東市慈鳳宮前舉行「公平正義」造勢晚會，辣妹無雙樂團將先開場，呂秀蓮、謝長廷、游錫堃、蘇貞昌接力助講，...,2012/1/11,Liberal Times
賴坤成宣傳車 台東街頭衝花蓮選票,https://news.ltn.com.tw/news/local/paper/553480,"」台東選民覺得好奇又新奇，宣傳車駕駛表示，這兩天才開始在台東奔走，也連帶為民進黨總統候選人蔡英文宣傳。
賴坤成表示，花東兩縣關係密不可分，不只台東民眾有不少親朋好友住在花蓮，連交通等問題都息息相關，例...",2012/1/11,Liberal Times
郭董的話聽聽就好,https://news.ltn.com.tw/news/business/paper/553465,多股票已悄悄由底部反彈3、4成了，這似乎是築底完成的跡象，然而選舉變數卻不可輕忽。尤其，若蔡英文勝出，馬政府是否翻臉不護盤，甚至反向殺盤，投資人不能掉以輕心。（多哥）...,2012/1/11,Liberal Times
旁觀者清,https://news.ltn.com.tw/news/opinion/paper/553433,見，指台灣貧富差距拉大，強烈衝擊馬英九總統的政治前途，民間憤怒情緒可能會讓馬英九輸掉大選，蔡英文或有機會爆冷門贏得大選。報導稱，馬英九與中國簽署ＥＣＦＡ，造成失業率居高不下、薪資成長停滯、經濟成長放緩，...,2012/1/11,Liberal Times
綠營不分區女將 推薦姚文智,https://news.ltn.com.tw/news/local/paper/553419,"他不是女性候選人，卻可以如此貼心，有很先進的兩性平權觀念，懂得新時代女性的困難及需求，呼籲蔡英文一票，姚文智一票，讓姚文智進入立法院，協助蔡英文推動更多友善女性的政策。 
律師尤美女以姚文智過...",2012/1/11,Liberal Times
固票戰旗紛出 小英也拜託,https://news.ltn.com.tw/news/local/paper/553415,"得票數。
第六選區民進黨立委候選人周雅淑則是在各路口懸掛巨幅廣告，畫面是民進黨總統候選人蔡英文雙手合十，一旁搭配「幫周雅淑拉一票，讓小英國會多一票，蔡英文拜託」標語，感性訴求，更希望藉由祭出「...",2012/1/11,Liberal Times
馬新北新竹掃街 凍蒜聲！一路相隨,https://news.ltn.com.tw/news/focus/paper/553405,"委候選人徐欣瑩等人陪同下，赴新竹縣鄉鎮的宮廟參拜並發表談話。
馬英九也批民進黨總統候選人蔡英文的兩岸政策「半年都還講不清楚」，而他的兩岸政策只花「三十秒」就講完了，就是遵循中華民國憲法，一個中國各自表...",2012/1/11,Liberal Times
蔡嘉義縣市造勢 總統好！震天價響,https://news.ltn.com.tw/news/focus/paper/553404,〔記者陳慧萍、丁偉杰、蔡宗勳、王善嬿／嘉義報導〕民進黨總統候選人蔡英文昨晚接連出席「公平正義．撲滿台灣」嘉義縣、市造勢晚會，深入綠營票倉催票。蔡英文強調，台灣需要有領導能力的領導人，她在二○○八...,2012/1/11,Liberal Times
